Answer.age	Answer.gender	Answer.language	Answer.time_in_minutes	competitor	competitor_r	distractor_r	distractor1	distractor2	img1	img2	img3	imptype	msg1	msg2	msg3	msg4	pos_competitor	pos_distractor1	pos_distractor2	pos_target	pos1	pos2	pos3	pos4	response	rpos1	rpos2	rpos3	rt	target	trial	trialtype	trigger_r	workerid	logrt	half	third	redimptype	redresponse
23	male	english	2.1346	s2	{us: us1, uv: uv2}	{us: usx, uv: uv2}	s1	v2	s1_v2	target_s2_v1	sx_v2	ambiguous	s2	s1	v1	v2	1	2	4	3	competitor	distractor1	target	distractor2	competitor	competitor	target	distractor	1293	v1	60	filler	{us: us2, uv: uv1}	7	7.16472037877186	2	3	ambiguous	competitor
23	male	english	2.1346	s2	{us: us2, uv: uv2}	{us: us1, uv: uv2}	s1	v2	s1_v2	s2_v2	target_sx_v1	unambiguous	v1	v2	s1	s2	4	3	2	1	target	distractor2	distractor1	competitor	target	distractor	competitor	target	1304	v1	61	filler	{us: usx, uv: uv1}	7	7.1731917424866	2	3	unambiguous	target
23	male	english	2.1346	s1	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	s2_v1	target_sx_v2	s1_v2	simple_c	v1	s1	s2	v2	2	1	3	4	distractor1	competitor	distractor2	target	target	distractor	competitor	target	2339	v2	62	filler	{us: us1, uv: uv2}	7	7.75747876658418	2	3	unambiguous	target
23	male	english	2.1346	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	target_s1_vx	s1_v1	complex_d	s2	v1	v2	s1	2	1	3	4	distractor1	competitor	distractor2	target	target	competitor	distractor	target	1830	s1	63	filler	{us: us1, uv: uv1}	7	7.51207124583547	2	3	unambiguous	target
23	male	english	2.1346	s1	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	s1_v1	s1_v2	target_sx_v2	complex_d	v1	s1	s2	v2	2	1	3	4	distractor1	competitor	distractor2	target	competitor	competitor	target	distractor	1442	v2	64	filler	{us: us1, uv: uv2}	7	7.27378631784489	2	3	unambiguous	competitor
23	male	english	2.1346	s1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v2	s2	s2_v2	target_s1_v1	s1_vx	simple	s1	s2	v1	v2	1	4	2	3	competitor	distractor2	target	distractor1	target	distractor	target	competitor	3536	v1	65	target	{us: us1, uv: uv1}	7	8.17075142375753	2	3	simple	target
40	female	English	4.8819	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	target_s1_vx	s1_v1	complex_d	s2	v1	s1	v2	2	1	4	3	distractor1	competitor	target	distractor2	target	competitor	distractor	target	13112	s1	0	filler	{us: us1, uv: uv1}	8	9.48128312042367	1	1	unambiguous	target
40	female	English	4.8819	s1	{us: us2, uv: uv2}	{us: us2, uv: uv2}	s2	v2	s2_v2	s2_v2	target_s1_v1	ambiguous	v2	s1	s2	v1	2	3	1	4	distractor2	competitor	distractor1	target	target	competitor	distractor	target	7511	v1	1	filler	{us: us1, uv: uv1}	8	8.92412389168601	1	1	ambiguous	target
40	female	English	4.8819	v1	{us: us2, uv: uv2}	{us: us2, uv: uvx}	s2	v2	s2_v2	s2_vx	target_s1_v1	ambiguous	s1	v1	v2	s2	2	4	3	1	target	competitor	distractor2	distractor1	distractor1	competitor	distractor	target	4944	s1	2	filler	{us: us1, uv: uv1}	8	8.50592999913753	1	1	ambiguous	distractor
40	female	English	4.8819	s1	{us: us2, uv: uv1}	{us: us2, uv: uvx}	s2	v1	s2_vx	s2_v1	target_s1_v2	ambiguous	v2	v1	s2	s1	4	3	2	1	target	distractor2	distractor1	competitor	target	distractor	competitor	target	3615	v2	3	filler	{us: us1, uv: uv2}	8	8.19284713459287	1	1	ambiguous	target
40	female	English	4.8819	v1	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	target_s2_v1	s2_v2	sx_v1	complex	s2	v2	s1	v1	4	2	3	1	target	distractor1	distractor2	competitor	target	target	competitor	distractor	6919	s2	4	target	{us: us2, uv: uv1}	8	8.84202652949881	1	1	complex	target
40	female	English	4.8819	s2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	target_s2_v2	s2_vx	s1_v2	complex	v2	s1	s2	v1	3	2	4	1	target	distractor1	competitor	distractor2	target	target	distractor	competitor	12504	v2	5	target	{us: us2, uv: uv2}	8	9.43380387210131	1	1	complex	target
40	female	English	4.8819	s2	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v1	v2	sx_v1	s2_v2	target_s1_vx	unambiguous	s2	s1	v1	v2	1	3	4	2	competitor	target	distractor1	distractor2	competitor	competitor	distractor	target	3495	s1	6	filler	{us: us1, uv: uvx}	8	8.15908865466791	1	1	unambiguous	competitor
40	female	English	4.8819	s1	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s2	target_s1_v2	s2_v1	s1_vx	simple	s1	v1	s2	v2	1	2	3	4	competitor	distractor1	distractor2	target	target	target	distractor	competitor	2768	v2	7	target	{us: us1, uv: uv2}	8	7.92588031673756	1	1	simple	target
40	female	English	4.8819	s1	{us: us2, uv: uvx}	{us: us1, uv: uv1}	v1	s2	s2_vx	s1_v1	target_sx_v2	unambiguous	v2	v1	s2	s1	4	2	3	1	target	distractor1	distractor2	competitor	target	competitor	distractor	target	2120	v2	8	filler	{us: usx, uv: uv2}	8	7.65917136766606	1	1	unambiguous	target
40	female	English	4.8819	s1	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s2	s1_vx	s2_v1	target_s1_v2	simple	v2	s1	s2	v1	2	4	3	1	target	competitor	distractor2	distractor1	target	competitor	distractor	target	1530	v2	9	target	{us: us1, uv: uv2}	8	7.33302301438648	1	1	simple	target
40	female	English	4.8819	s2	{us: us1, uv: uv1}	{us: us1, uv: uv1}	s1	v1	target_s2_v2	s1_v1	s1_v1	ambiguous	v1	s1	v2	s2	4	2	1	3	distractor2	distractor1	target	competitor	target	target	distractor	competitor	1857	v2	10	filler	{us: us2, uv: uv2}	8	7.52671756135271	1	1	ambiguous	target
40	female	English	4.8819	s2	{us: us1, uv: uv1}	{us: usx, uv: uv1}	s1	v1	s1_v1	sx_v1	target_s2_v2	ambiguous	v1	s1	s2	v2	3	2	1	4	distractor2	distractor1	competitor	target	target	competitor	distractor	target	1279	v2	11	filler	{us: us2, uv: uv2}	8	7.15383380157884	1	1	ambiguous	target
40	female	English	4.8819	s2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	s1	v2	s2_vx	target_s2_v1	s1_v2	simple	v2	s2	s1	v1	2	3	1	4	distractor2	competitor	distractor1	target	target	competitor	target	distractor	1720	v1	12	target	{us: us2, uv: uv1}	8	7.4500795698075	1	1	simple	target
40	female	English	4.8819	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s1	v2	sx_v1	s1_v2	target_s2_v1	simple	v1	v2	s1	s2	1	3	2	4	competitor	distractor2	distractor1	target	target	competitor	distractor	target	2584	s2	13	target	{us: us2, uv: uv1}	8	7.85709386490249	1	1	simple	target
40	female	English	4.8819	s2	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v2	s1	s1_v2	target_s2_v1	s1_vx	simple_d	s1	v1	s2	v2	3	4	1	2	distractor2	target	competitor	distractor1	competitor	target	distractor	competitor	1631	v1	14	filler	{us: us1, uv: uv2}	8	7.39694860262101	1	1	ambiguous	competitor
40	female	English	4.8819	s2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	s2_v2	target_sx_v2	complex_d	v2	s1	v1	s2	4	3	2	1	target	distractor2	distractor1	competitor	target	competitor	target	distractor	3496	v2	15	filler	{us: us2, uv: uv2}	8	8.15937473677543	1	1	unambiguous	target
40	female	English	4.8819	s2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	s2_v2	target_sx_v2	complex_d	v2	s2	v1	s1	2	3	4	1	target	competitor	distractor1	distractor2	target	competitor	target	distractor	2233	v2	16	filler	{us: us2, uv: uv2}	8	7.71110125184016	1	1	unambiguous	target
40	female	English	4.8819	v2	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v1	s1	s1_v1	target_s2_v2	s1_vx	simple_d	s2	v2	s1	v1	2	4	3	1	target	competitor	distractor2	distractor1	competitor	target	distractor	competitor	1792	s2	17	filler	{us: us1, uv: uv1}	8	7.49108759353488	1	1	ambiguous	competitor
40	female	English	4.8819	v2	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	s2_v2	s1_v2	target_s1_vx	complex_d	v1	s1	v2	s2	3	4	1	2	distractor2	target	competitor	distractor1	target	competitor	target	distractor	4384	s1	18	filler	{us: us1, uv: uv2}	8	8.38571682862785	1	1	unambiguous	target
40	female	English	4.8819	v2	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	sx_v2	target_s1_v2	s1_v1	complex	v1	v2	s2	s1	2	1	3	4	distractor1	competitor	distractor2	target	competitor	distractor	target	competitor	3735	s1	19	target	{us: us1, uv: uv2}	8	8.22550309756692	1	1	complex	competitor
40	female	English	4.8819	s1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	s2	v2	s2_v2	s1_vx	target_s1_v1	simple	v1	s1	v2	s2	2	4	3	1	target	competitor	distractor2	distractor1	target	distractor	competitor	target	3320	v1	20	target	{us: us1, uv: uv1}	8	8.10772006191053	1	1	simple	target
40	female	English	4.8819	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	s1_v2	target_s2_v1	sx_v1	simple	s2	s1	v2	v1	4	3	2	1	target	distractor2	distractor1	competitor	target	distractor	target	competitor	1944	s2	21	target	{us: us2, uv: uv1}	8	7.57250298502038	1	1	simple	target
40	female	English	4.8819	v2	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	s1_v1	sx_v2	target_s1_v2	complex	s1	s2	v2	v1	3	4	2	1	target	distractor2	competitor	distractor1	target	competitor	distractor	target	3681	s1	22	target	{us: us1, uv: uv2}	8	8.21093973337902	1	1	complex	target
40	female	English	4.8819	s1	{us: us2, uv: uv2}	{us: us2, uv: uv2}	s2	v2	s2_v2	s2_v2	target_s1_v1	ambiguous	v1	s1	v2	s2	2	4	3	1	target	competitor	distractor2	distractor1	target	distractor	competitor	target	2024	v1	23	filler	{us: us1, uv: uv1}	8	7.61283103040736	1	2	ambiguous	target
40	female	English	4.8819	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	s1_v1	target_s1_vx	complex_d	s1	v2	v1	s2	3	4	2	1	target	distractor2	competitor	distractor1	target	competitor	target	distractor	2223	s1	24	filler	{us: us1, uv: uv1}	8	7.7066129139642	1	2	unambiguous	target
40	female	English	4.8819	v1	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s2	s1	s1_v1	s2_vx	target_sx_v2	unambiguous	s1	s2	v2	v1	4	2	1	3	distractor2	distractor1	target	competitor	target	competitor	distractor	target	2287	v2	25	filler	{us: usx, uv: uv2}	8	7.73499619402278	1	2	unambiguous	target
40	female	English	4.8819	v1	{us: us2, uv: uvx}	{us: usx, uv: uv2}	s2	v2	target_s1_v1	s2_vx	sx_v2	ambiguous	s1	s2	v1	v2	3	2	4	1	target	distractor1	competitor	distractor2	competitor	target	competitor	distractor	2688	s1	26	filler	{us: us1, uv: uv1}	8	7.89655270164304	1	2	ambiguous	competitor
40	female	English	4.8819	s2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	target_sx_v2	s2_v2	complex_d	v2	v1	s2	s1	3	2	4	1	target	distractor1	competitor	distractor2	target	competitor	distractor	target	4144	v2	27	filler	{us: us2, uv: uv2}	8	8.32941678393932	1	2	unambiguous	target
40	female	English	4.8819	s1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	s2	v2	target_s1_v1	s2_v2	s1_vx	simple	s2	v2	s1	v1	3	1	2	4	distractor1	distractor2	competitor	target	target	target	distractor	competitor	1879	v1	28	target	{us: us1, uv: uv1}	8	7.53849499941346	1	2	simple	target
40	female	English	4.8819	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s1_v1	s2_v1	target_s1_vx	complex_d	s2	v2	v1	s1	3	1	2	4	distractor1	distractor2	competitor	target	target	target	competitor	distractor	2001	s1	29	filler	{us: us1, uv: uv1}	8	7.60140233458373	1	2	unambiguous	target
40	female	English	4.8819	s2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	s1_v2	s2_v1	target_sx_v1	simple_c	s2	s1	v2	v1	1	3	2	4	competitor	distractor2	distractor1	target	target	distractor	target	competitor	3687	v1	30	filler	{us: us2, uv: uv1}	8	8.21256839823415	1	2	unambiguous	target
40	female	English	4.8819	s2	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s1	s2_v1	target_sx_v2	s1_vx	unambiguous	v2	s2	v1	s1	2	3	4	1	target	competitor	distractor1	distractor2	target	distractor	target	competitor	2815	v2	31	filler	{us: usx, uv: uv2}	8	7.94271754057379	1	2	unambiguous	target
40	female	English	4.8819	s1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	target_s1_v2	s2_v1	sx_v1	simple_d	v1	s2	v2	s1	4	2	1	3	distractor2	distractor1	target	competitor	target	distractor	target	competitor	2041	v2	32	filler	{us: us2, uv: uv1}	8	7.62119516280984	1	2	ambiguous	target
40	female	English	4.8819	v2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	s1	v1	target_s2_vx	s2_v2	s1_v1	simple_c	v2	v1	s1	s2	1	3	2	4	competitor	distractor2	distractor1	target	target	competitor	target	distractor	2058	s2	33	filler	{us: us2, uv: uv2}	8	7.62948991639399	1	2	unambiguous	target
40	female	English	4.8819	v2	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v1	s1	target_s2_v2	s1_vx	s1_v1	simple_d	v1	s1	v2	s2	3	1	2	4	distractor1	distractor2	competitor	target	competitor	distractor	competitor	target	1648	s2	34	filler	{us: us1, uv: uv1}	8	7.40731771046942	2	2	ambiguous	competitor
40	female	English	4.8819	s2	{us: us1, uv: uv2}	{us: us1, uv: uvx}	s1	v2	target_s2_v1	s1_vx	s1_v2	ambiguous	v2	s2	s1	v1	2	3	1	4	distractor2	competitor	distractor1	target	target	target	distractor	competitor	2752	v1	35	filler	{us: us2, uv: uv1}	8	7.92008319905323	2	2	ambiguous	target
40	female	English	4.8819	s1	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	s2_v2	target_s1_v2	s1_vx	complex	v1	s1	v2	s2	2	4	1	3	distractor2	competitor	target	distractor1	competitor	competitor	target	distractor	4768	v2	36	target	{us: us1, uv: uv2}	8	8.46968220874519	2	2	complex	competitor
40	female	English	4.8819	s1	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	s1_v1	s1_v2	target_sx_v2	complex_d	s2	v1	v2	s1	4	2	1	3	distractor2	distractor1	target	competitor	target	competitor	target	distractor	46829	v2	37	filler	{us: us1, uv: uv2}	8	10.7542579481166	2	2	unambiguous	target
40	female	English	4.8819	s1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v1	v2	s1_v2	target_s2_vx	sx_v1	unambiguous	v1	s1	v2	s2	2	1	3	4	distractor1	competitor	distractor2	target	target	competitor	target	distractor	2452	s2	38	filler	{us: us2, uv: uvx}	8	7.8046592970561	2	2	unambiguous	target
40	female	English	4.8819	v2	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	s1_v1	target_s1_v2	sx_v2	complex	s2	v1	v2	s1	3	2	1	4	distractor2	distractor1	competitor	target	competitor	competitor	target	distractor	2503	s1	39	target	{us: us1, uv: uv2}	8	7.82524529143177	2	2	complex	competitor
40	female	English	4.8819	s2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	s1	v1	s2_vx	target_s2_v2	s1_v1	simple	v2	v1	s1	s2	4	3	2	1	target	distractor2	distractor1	competitor	target	competitor	target	distractor	3496	v2	40	target	{us: us2, uv: uv2}	8	8.15937473677543	2	2	simple	target
40	female	English	4.8819	v2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	sx_v2	target_s2_v2	complex	v2	v1	s2	s1	1	2	4	3	competitor	distractor1	target	distractor2	competitor	competitor	distractor	target	3248	s2	41	target	{us: us2, uv: uv2}	8	8.08579470128157	2	2	complex	competitor
40	female	English	4.8819	v1	{us: us2, uv: uvx}	{us: us1, uv: uv2}	s1	v2	target_s2_vx	s2_v1	s1_v2	simple_c	v2	s2	s1	v1	4	3	1	2	distractor2	target	distractor1	competitor	target	competitor	target	distractor	4223	s2	42	filler	{us: us2, uv: uv1}	8	8.34830105493394	2	2	unambiguous	target
40	female	English	4.8819	s2	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	s2_v1	s2_v2	target_sx_v1	complex_d	s2	v2	s1	v1	1	2	3	4	competitor	distractor1	distractor2	target	target	target	competitor	distractor	1911	v1	43	filler	{us: us2, uv: uv1}	8	7.55538194424027	2	2	unambiguous	target
40	female	English	4.8819	s2	{us: usx, uv: uv2}	{us: us1, uv: uv1}	v1	s1	s2_v2	target_sx_v2	s1_v1	simple_c	s2	v1	v2	s1	1	2	4	3	competitor	distractor1	target	distractor2	target	target	competitor	distractor	2697	v2	44	filler	{us: us2, uv: uv2}	8	7.89989532313973	2	2	unambiguous	target
40	female	English	4.8819	v2	{us: us1, uv: uv2}	{us: us2, uv: uvx}	s1	v1	s2_v2	target_s2_vx	s1_v2	complex_d	v2	s1	s2	v1	1	2	4	3	competitor	distractor1	target	distractor2	target	target	distractor	competitor	3288	s2	45	filler	{us: us2, uv: uv2}	8	8.09803475617607	2	3	unambiguous	target
40	female	English	4.8819	s1	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	s1_v1	target_sx_v2	s1_v2	complex_d	s1	s2	v2	v1	1	4	2	3	competitor	distractor2	target	distractor1	target	competitor	distractor	target	4216	v2	46	filler	{us: us1, uv: uv2}	8	8.3466420902212	2	3	unambiguous	target
40	female	English	4.8819	s1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	s2_v1	target_s1_v2	sx_v1	simple_d	v2	v1	s2	s1	4	3	2	1	target	distractor2	distractor1	competitor	competitor	target	distractor	competitor	4303	v2	47	filler	{us: us2, uv: uv1}	8	8.3670677328386	2	3	ambiguous	competitor
40	female	English	4.8819	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s1	v2	target_s2_vx	s1_v2	sx_v1	unambiguous	s2	v1	s1	v2	2	3	4	1	target	competitor	distractor1	distractor2	target	target	distractor	competitor	2200	s2	48	filler	{us: us2, uv: uvx}	8	7.69621263934641	2	3	unambiguous	target
40	female	English	4.8819	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s1	v2	s1_v2	target_s2_v1	sx_v1	simple	v2	s1	s2	v1	4	2	1	3	distractor2	distractor1	target	competitor	target	distractor	target	competitor	1448	s2	49	target	{us: us2, uv: uv1}	8	7.27793857294566	2	3	simple	target
40	female	English	4.8819	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	s1_v2	target_s2_v1	sx_v1	simple	v1	s2	v2	s1	1	3	4	2	competitor	target	distractor1	distractor2	target	distractor	target	competitor	2417	s2	50	target	{us: us2, uv: uv1}	8	7.79028238070348	2	3	simple	target
40	female	English	4.8819	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	target_s1_v1	s1_vx	complex	s1	v2	v1	s2	1	4	2	3	competitor	distractor2	target	distractor1	competitor	competitor	target	distractor	3088	v1	51	target	{us: us1, uv: uv1}	8	8.03527891114467	2	3	complex	competitor
40	female	English	4.8819	v2	{us: us1, uv: uv2}	{us: us1, uv: uv2}	v1	s1	s1_v2	s1_v2	target_s2_vx	unambiguous	v2	v1	s2	s1	1	2	4	3	competitor	distractor1	target	distractor2	target	distractor	competitor	target	4831	s2	52	filler	{us: us2, uv: uvx}	8	8.48280876455441	2	3	unambiguous	target
40	female	English	4.8819	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	target_s1_v1	s2_v1	s1_vx	complex	s2	v2	v1	s1	4	1	2	3	distractor1	distractor2	target	competitor	target	target	competitor	distractor	7239	v1	53	target	{us: us1, uv: uv1}	8	8.88723835429314	2	3	complex	target
40	female	English	4.8819	v2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	target_s2_v2	sx_v2	complex	v2	s2	v1	s1	1	3	4	2	competitor	target	distractor1	distractor2	competitor	competitor	target	distractor	2913	s2	54	target	{us: us2, uv: uv2}	8	7.97693875695943	2	3	complex	competitor
40	female	English	4.8819	v2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	sx_v1	target_s1_v2	s2_v1	simple_d	v1	v2	s1	s2	2	4	1	3	distractor2	competitor	target	distractor1	target	competitor	distractor	target	2231	s1	55	filler	{us: us2, uv: uv1}	8	7.71020519443253	2	3	ambiguous	target
40	female	English	4.8819	v2	{us: usx, uv: uv2}	{us: us1, uv: uv1}	v1	s1	target_s2_v2	sx_v2	s1_v1	simple	s2	v1	v2	s1	3	2	4	1	target	distractor1	competitor	distractor2	target	target	competitor	distractor	2039	s2	56	target	{us: us2, uv: uv2}	8	7.62021477057445	2	3	simple	target
40	female	English	4.8819	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	target_s2_v1	s1_v2	sx_v1	simple	v2	v1	s2	s1	2	1	4	3	distractor1	competitor	target	distractor2	target	target	distractor	competitor	1922	s2	57	target	{us: us2, uv: uv1}	8	7.56112158953024	2	3	simple	target
40	female	English	4.8819	s2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s1	v2	s1_v2	s2_v1	target_sx_v1	simple_c	v2	s1	s2	v1	3	2	1	4	distractor2	distractor1	competitor	target	target	distractor	target	competitor	2040	v1	58	filler	{us: us2, uv: uv1}	8	7.62070508683826	2	3	unambiguous	target
40	female	English	4.8819	s1	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	target_sx_v2	s1_v2	s1_v1	complex_d	v1	v2	s2	s1	4	1	3	2	distractor1	target	distractor2	competitor	target	distractor	target	competitor	6320	v2	59	filler	{us: us1, uv: uv2}	8	8.7514744871409	2	3	unambiguous	target
40	female	English	4.8819	s1	{us: us1, uv: uv2}	{us: us2, uv: uvx}	v2	s2	s2_vx	target_sx_v1	s1_v2	unambiguous	s1	v1	s2	v2	1	4	3	2	competitor	target	distractor2	distractor1	target	distractor	target	competitor	2385	v1	60	filler	{us: usx, uv: uv1}	8	7.77695440332244	2	3	unambiguous	target
40	female	English	4.8819	v2	{us: us2, uv: uv1}	{us: us2, uv: uv2}	v1	s2	target_s1_vx	s2_v1	s2_v2	unambiguous	s2	s1	v2	v1	3	4	1	2	distractor2	target	competitor	distractor1	target	target	competitor	distractor	1687	s1	61	filler	{us: us1, uv: uvx}	8	7.43070708254597	2	3	unambiguous	target
40	female	English	4.8819	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	s1_vx	target_s1_v1	complex	s2	v1	s1	v2	3	1	4	2	distractor1	target	competitor	distractor2	target	competitor	distractor	target	2423	v1	62	target	{us: us1, uv: uv1}	8	7.79276172081653	2	3	complex	target
40	female	English	4.8819	v2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	target_s2_v2	sx_v2	complex	v2	s1	v1	s2	1	3	2	4	competitor	distractor2	distractor1	target	target	competitor	target	distractor	3903	s2	63	target	{us: us2, uv: uv2}	8	8.26950076718061	2	3	complex	target
40	female	English	4.8819	s1	{us: us2, uv: uv1}	{us: us2, uv: uv1}	s2	v1	s2_v1	s2_v1	target_s1_v2	ambiguous	s1	v2	v1	s2	1	4	3	2	competitor	target	distractor2	distractor1	target	distractor	competitor	target	2488	v2	64	filler	{us: us1, uv: uv2}	8	7.81923445385907	2	3	ambiguous	target
40	female	English	4.8819	v2	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s2	target_s1_vx	s2_v1	s1_v2	simple_c	v2	s1	s2	v1	1	4	3	2	competitor	target	distractor2	distractor1	target	competitor	distractor	target	1456	s1	65	filler	{us: us1, uv: uv2}	8	7.28344822875663	2	3	unambiguous	target
33	male	english	5.62205	v2	{us: usx, uv: uv2}	{us: us2, uv: uv2}	s2	v1	sx_v2	target_s1_vx	s2_v2	unambiguous	s2	s1	v1	v2	4	1	3	2	distractor1	target	distractor2	competitor	target	competitor	target	distractor	29700	s1	0	filler	{us: us1, uv: uvx}	9	10.2989023247908	1	1	unambiguous	target
33	male	english	5.62205	v2	{us: us1, uv: uv1}	{us: us1, uv: uv1}	s1	v1	target_s2_v2	s1_v1	s1_v1	ambiguous	s1	v1	s2	v2	4	1	2	3	distractor1	distractor2	target	competitor	competitor	target	competitor	distractor	4869	s2	1	filler	{us: us2, uv: uv2}	9	8.4906438561827	1	1	ambiguous	competitor
33	male	english	5.62205	v1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	v2	s2	target_s1_vx	s1_v1	s2_v2	simple_c	v1	s2	s1	v2	1	4	2	3	competitor	distractor2	target	distractor1	target	competitor	target	distractor	3933	s1	2	filler	{us: us1, uv: uv1}	9	8.27715777243181	1	1	unambiguous	target
33	male	english	5.62205	s1	{us: us2, uv: uvx}	{us: us2, uv: uvx}	s2	v2	s2_vx	s2_vx	target_s1_v1	ambiguous	s2	s1	v1	v2	2	1	4	3	distractor1	competitor	target	distractor2	target	distractor	competitor	target	3368	v1	3	filler	{us: us1, uv: uv1}	9	8.12207437536222	1	1	ambiguous	target
33	male	english	5.62205	s1	{us: usx, uv: uv2}	{us: us2, uv: uv2}	s2	v2	target_s1_v1	s2_v2	sx_v2	ambiguous	s2	v2	s1	v1	3	1	2	4	distractor1	distractor2	competitor	target	target	target	distractor	competitor	3912	v1	4	filler	{us: us1, uv: uv1}	9	8.27180403115471	1	1	ambiguous	target
33	male	english	5.62205	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_v1	s1_v1	s2_vx	complex	v1	v2	s1	s2	4	3	2	1	target	distractor2	distractor1	competitor	target	target	competitor	distractor	1743	v1	5	target	{us: us2, uv: uv1}	9	7.46336304552002	1	1	complex	target
